frameTime,leftEye x,leftEye y,rightEye x, rightEye y 
35.5037000000,-0.326937,0.050251,-0.343204,0.113961
35.5179200000,-0.325943,0.054436,-0.341616,0.115830
35.5322700000,-0.326866,0.060842,-0.341468,0.115949
35.5466200000,-0.325054,0.067802,-0.335966,0.117969
35.5608700000,-0.279267,0.068723,-0.255199,0.096500
35.5762600000,-0.273376,0.071780,-0.255491,0.096328
35.5897700000,-0.245840,0.058941,-0.261252,0.102706
35.6042800000,-0.242459,0.061319,-0.261815,0.102534
35.6181600000,-0.242210,0.061839,-0.262062,0.102473
35.6326000000,-0.242607,0.061700,-0.261920,0.102338
35.6466000000,-0.242024,0.060404,-0.261889,0.102443
35.6613100000,-0.231366,0.056685,-0.258673,0.114881
35.6754600000,-0.228253,0.054974,-0.257385,0.117675
35.6893200000,-0.231491,0.052388,-0.251245,0.122267
35.7038600000,-0.231941,0.052897,-0.247237,0.122992
35.7180400000,-0.227492,0.062348,-0.238403,0.124970
35.7331000000,-0.222119,0.073707,-0.230267,0.126605
35.7473700000,-0.221461,0.074626,-0.225580,0.127069
35.7608600000,-0.216340,0.077204,-0.220721,0.127690
35.7765800000,-0.211402,0.080895,-0.212868,0.129202
35.7894600000,-0.186185,0.089027,-0.188434,0.136019
35.8039400000,-0.162902,0.094098,-0.152854,0.094342
35.8179800000,-0.160132,0.095374,-0.152195,0.095574
35.8321300000,-0.157098,0.097530,-0.151062,0.097264
35.8478500000,-0.148813,0.101401,-0.147004,0.102058
35.8613300000,-0.142603,0.101760,-0.133816,0.112491
35.8757900000,-0.141469,0.102075,-0.125258,0.113766
35.8894300000,-0.141324,0.102246,-0.119744,0.114316
35.9036400000,-0.141080,0.102374,-0.108295,0.114188
35.9182300000,-0.105617,0.105459,-0.104087,0.114651
35.9326400000,-0.088674,0.104136,-0.059314,0.122270
35.9464600000,-0.078106,0.099699,-0.054178,0.123358
35.9609700000,-0.074964,0.100943,-0.052281,0.123166
35.9763900000,-0.069264,0.102325,-0.047624,0.121385
35.9893000000,-0.065506,0.103908,-0.037696,0.119254
36.0047100000,-0.052079,0.106548,-0.022532,0.117286
36.0181600000,-0.047558,0.111008,-0.018635,0.117388
36.0322500000,-0.043648,0.110185,-0.015977,0.119138
36.0464900000,-0.017931,0.113025,-0.006777,0.117347
36.0608700000,-0.013451,0.114069,0.005833,0.120008
36.0775500000,-0.002906,0.119678,0.025104,0.111844
36.0894800000,0.002942,0.122331,0.032771,0.110900
36.1036500000,0.006744,0.122866,0.039919,0.109319
36.1180600000,0.013515,0.123956,0.049994,0.111438
36.1322300000,0.023186,0.125253,0.056412,0.114675
36.1472100000,0.026505,0.126318,0.059221,0.117701
36.1607700000,0.033093,0.127219,0.065763,0.123086
36.1756800000,0.043553,0.128028,0.072433,0.125871
36.1896300000,0.052396,0.128895,0.081694,0.124466
36.2039300000,0.063176,0.130558,0.086269,0.123821
36.2179700000,0.071332,0.131333,0.096153,0.127765
36.2321500000,0.091566,0.128687,0.102947,0.127478
36.2467600000,0.098144,0.130191,0.106768,0.128769
36.2625900000,0.106279,0.132309,0.107218,0.128437
36.2771300000,0.118119,0.140790,0.107339,0.128052
36.2894700000,0.119849,0.141489,0.107164,0.127752
36.3035700000,0.125660,0.142437,0.107111,0.127397
36.3179900000,0.128148,0.142356,0.140104,0.134376
36.3323600000,0.129881,0.142161,0.147034,0.134656
36.3464300000,0.147454,0.143420,0.153343,0.135688
36.3608400000,0.157097,0.142280,0.158745,0.137354
36.3751900000,0.165521,0.143059,0.163990,0.137299
36.3894400000,0.175957,0.144373,0.172854,0.138050
36.4043900000,0.184537,0.147955,0.181371,0.142701
36.4181900000,0.185134,0.147934,0.187162,0.145049
36.4323800000,0.193429,0.149128,0.190692,0.145550
