frameTime,leftEye x,leftEye y,rightEye x, rightEye y 
29.5188900000,-0.215681,0.113168,-0.268464,0.034135
29.5328900000,-0.212952,0.112459,-0.266244,0.034102
29.5471300000,-0.197871,0.108353,-0.250057,0.028416
29.5615200000,-0.193826,0.107407,-0.249166,0.028048
29.5762800000,-0.184380,0.107643,-0.249975,0.040677
29.5900300000,-0.175136,0.105529,-0.250053,0.045225
29.6042200000,-0.170195,0.126581,-0.240737,0.044683
29.6187000000,-0.166867,0.135131,-0.221592,0.045692
29.6328000000,-0.166714,0.135321,-0.217263,0.046319
29.6470900000,-0.153781,0.140741,-0.217302,0.045584
